73,63,9503,9491,3,125,10020,4200,192,192,
74,63,9503,9491,3,125,10020,4200,192,192,
75,63,9503,9491,3,125,10020,4200,192,192,
76,63,9503,9491,3,125,10020,4200,192,192,
77,63,9503,9491,3,125,10020,4200,192,192,
78,64,9503,9491,3,125,10020,4200,192,192,
79,64,9503,9491,3,125,10020,4200,192,192,
80,64,9503,9491,3,125,10020,4200,192,192,
81,64,9501,9456,2,125,10050,4200,192,192,
82,65,9503,9491,3,125,10020,4200,192,192,
83,65,9503,9491,3,125,10020,4200,192,192,
84,65,9503,9491,3,125,10020,4200,192,192,
85,65,9513,9471,2,125,10040,4200,192,192,
86,66,9503,9491,3,125,10020,4200,192,192,
87,66,9503,9491,3,125,10020,4200,192,192,
88,66,9503,9491,3,125,10020,4200,192,192,
89,66,9503,9491,3,125,10020,4200,192,192,
90,67,9503,9491,3,125,10020,4200,192,192,
91,67,9503,9491,3,125,10020,4200,192,192,
92,67,9501,9455,2,125,10050,4200,192,192,
93,67,9503,9491,3,125,10020,4200,192,192,
94,68,9503,9491,3,125,10020,4200,192,192,
95,68,9503,9491,3,125,10020,4200,192,192,
96,68,9504,9491,3,125,10016,4200,184,184,
97,68,9504,9491,3,125,10016,4200,184,184,
98,69,9501,9454,2,125,10060,4200,192,192,
99,70,9504,9491,3,125,10016,4200,184,184,
100,71,9504,9491,3,125,10016,4200,184,184,
101,71,9504,9491,3,125,10016,4200,184,184,
102,71,9504,9491,3,125,10016,4200,184,184,
103,72,9504,9491,3,125,10016,4200,184,184,
104,72,9504,9491,3,125,10016,4200,184,184,
105,72,9504,9491,3,125,10016,4200,184,184,
106,72,9504,9491,3,125,10016,4200,184,184,
107,73,9504,9491,3,125,10016,4200,184,184,
108,73,9504,9491,3,125,10016,4200,184,184,
109,73,9504,9491,3,125,10016,4200,184,184,
110,73,9504,9491,3,125,10016,4200,184,184,
111,74,9504,9491,3,125,10016,4200,184,184,
112,74,9504,9491,3,125,10016,4200,184,184,
113,74,9504,9491,3,125,10016,4200,184,184,
114,75,9510,9466,2,125,10050,4200,192,192,
115,75,9504,9491,3,125,10016,4200,184,184,
116,75,9504,9491,3,125,10016,4200,184,184,
117,75,9504,9491,3,125,10016,4200,184,184,
118,76,9504,9462,2,125,10050,4200,192,192,
119,76,9504,9491,3,125,10016,4200,184,184,
120,76,9504,9491,3,125,10016,4200,184,184,
121,77,9504,9491,3,125,10016,4200,184,184,
122,77,9504,9491,3,125,10016,4200,184,184,
123,77,9504,9491,3,125,10016,4200,184,184,
124,77,9504,9491,3,125,10016,4200,184,184,
125,78,9504,9491,3,125,10016,4200,184,184,
126,78,9504,9491,3,125,10016,4200,184,184,
127,78,9501,9457,2,125,10050,4200,192,192,
128,78,9510,9465,2,125,10050,4200,192,192,
129,82,9504,9491,3,125,10016,4200,184,184,
130,85,9501,9456,2,125,10050,4200,192,192,
131,85,9510,9464,2,125,10050,4200,192,192,
132,85,9504,9491,3,125,10016,4200,184,184,
133,86,9501,9455,2,125,10050,4200,192,192,
134,86,9504,9491,3,125,10016,4200,184,184,
135,86,9504,9491,3,125,10016,4200,184,184,
136,87,9510,9463,2,125,10050,4200,192,192,
137,87,9504,9491,3,125,10016,4200,184,184,
138,87,9504,9491,3,125,10016,4200,184,184,
139,87,9504,9491,3,125,10016,4200,184,184,
140,87,9504,9462,2,125,10050,4200,192,192,
141,88,9510,9463,2,125,10050,4200,192,192,
142,88,9504,9491,3,125,10016,4200,184,184,
143,88,9504,9491,3,125,10016,4200,184,184,
144,88,9504,9491,3,125,10016,4200,184,184,
145,89,9504,9491,3,125,10016,4200,184,184,
146,89,9504,9491,3,125,10016,4200,184,184,
147,89,9504,9491,3,125,10016,4200,184,184,
148,89,9510,9463,2,125,10050,4200,192,192,
149,90,9504,9491,3,125,10016,4200,184,184,
150,90,9501,9457,2,125,10050,4200,192,192,
151,90,9504,9491,3,125,10016,4200,184,184,
152,90,9504,9491,3,125,10016,4200,184,184,
153,91,9504,9491,3,125,10016,4200,184,184,
154,91,9504,9491,3,125,10016,4200,184,184,
155,91,9504,9491,3,125,10016,4200,184,184,
156,91,9504,9491,3,125,10016,4200,184,184,
157,92,9504,9491,3,125,10016,4200,184,184,
158,92,9504,9491,3,125,10016,4200,184,184,
159,92,9501,9456,2,125,10050,4200,192,192,
160,92,9504,9491,3,125,10016,4200,184,184,
161,93,9504,9491,3,125,10016,4200,184,184,
162,93,9504,9491,3,125,10016,4200,184,184,
163,93,9504,9491,3,125,10016,4200,184,184,
164,93,9504,9491,3,125,10016,4200,184,184,
165,93,9504,9491,3,125,10016,4200,184,184,
166,94,9505,9491,3,125,10012,4200,176,176,
167,94,9505,9491,3,125,10012,4200,176,176,
168,94,9505,9491,3,125,10012,4200,176,176,
169,94,9505,9491,3,125,10012,4200,176,176,
170,95,9505,9491,3,125,10012,4200,176,176,
171,95,9504,9462,2,125,10050,4200,192,192,
172,95,9508,9466,2,125,10050,4200,192,192,
173,100,9505,9491,3,125,10012,4200,176,176,
174,101,9505,9491,3,125,10012,4200,176,176,
175,101,9505,9491,3,125,10012,4200,176,176,
176,102,9505,9491,3,125,10012,4200,176,176,
177,102,9505,9491,3,125,10012,4200,176,176,
178,102,9505,9491,3,125,10012,4200,176,176,
179,102,9505,9491,3,125,10012,4200,176,176,
180,103,9501,9457,2,125,10050,4200,192,192,
181,103,9505,9491,3,125,10012,4200,176,176,
182,103,9505,9491,3,125,10012,4200,176,176,
183,104,9505,9491,3,125,10012,4200,176,176,
184,104,9505,9491,3,125,10012,4200,176,176,
185,104,9505,9491,3,125,10012,4200,176,176,
186,104,9505,9491,3,125,10012,4200,176,176,
187,105,9504,9462,2,125,10050,4200,192,192,
188,105,9505,9491,3,125,10012,4200,176,176,
189,105,9505,9491,3,125,10012,4200,176,176,
190,106,9505,9491,3,125,10012,4200,176,176,
191,106,9505,9491,3,125,10012,4200,176,176,
192,106,9505,9491,3,125,10012,4200,176,176,
193,106,9505,9491,3,125,10012,4200,176,176,
194,107,9505,9491,3,125,10012,4200,176,176,
195,107,9505,9491,3,125,10012,4200,176,176,
196,107,9505,9491,3,125,10012,4200,176,176,
197,107,9505,9491,3,125,10012,4200,176,176,
198,108,9505,9461,2,125,10050,4200,192,192,
199,108,9502,9491,3,125,10030,4200,192,192,
200,108,9514,9472,2,125,10022,4200,184,184,
201,108,9502,9491,3,125,10030,4200,192,192,
202,109,9502,9491,3,125,10030,4200,192,192,
203,109,9502,9491,3,125,10030,4200,192,192,
204,109,9502,9491,3,125,10030,4200,192,192,
205,109,9502,9491,3,125,10030,4200,192,192,
206,110,9502,9491,3,125,10030,4200,192,192,
207,110,9505,9460,2,125,10050,4200,192,192,
208,110,9502,9491,3,125,10030,4200,192,192,
209,111,9502,9491,3,125,10030,4200,192,192,
210,111,9502,9491,3,125,10030,4200,192,192,
211,111,9502,9491,3,125,10030,4200,192,192,
212,111,9513,9467,2,125,10022,4200,184,184,
213,112,9502,9491,3,125,10030,4200,192,192,
214,112,9502,9491,3,125,10030,4200,192,192,
215,112,9502,9491,3,125,10030,4200,192,192,
216,112,9502,9491,3,125,10030,4200,192,192,
217,112,9502,9491,3,125,10030,4200,192,192,
218,113,9502,9491,3,125,10030,4200,192,192,
219,113,9502,9491,3,125,10030,4200,192,192,
220,113,9502,9491,3,125,10030,4200,192,192,
221,113,9505,9459,2,125,10050,4200,192,192,
222,114,9502,9491,3,125,10030,4200,192,192,
223,114,9502,9491,3,125,10030,4200,192,192,
224,114,9513,9466,2,125,10022,4200,184,184,
225,115,9502,9491,3,125,10030,4200,192,192,
226,115,9502,9491,3,125,10030,4200,192,192,
227,115,9502,9491,3,125,10030,4200,192,192,
228,115,9502,9491,3,125,10030,4200,192,192,
229,115,9502,9491,3,125,10030,4200,192,192,
230,116,9505,9458,2,125,10050,4200,192,192,
231,116,9502,9491,3,125,10030,4200,192,192,
232,116,9502,9491,3,125,10030,4200,192,192,
233,116,9503,9491,3,125,10022,4200,176,176,
234,117,9513,9465,2,125,10022,4200,184,184,
235,117,9505,9458,2,125,10050,4200,192,192,
236,117,9503,9491,3,125,10022,4200,176,176,
237,117,9503,9491,3,125,10022,4200,176,176,
238,118,9503,9491,3,125,10022,4200,176,176,
239,118,9503,9491,3,125,10022,4200,176,176,
240,118,9513,9464,2,125,10022,4200,184,184,
241,118,9503,9491,3,125,10022,4200,176,176,
242,119,9503,9491,3,125,10022,4200,176,176,
243,119,9503,9491,3,125,10022,4200,176,176,
244,119,9503,9491,3,125,10022,4200,176,176,
245,119,9503,9491,3,125,10022,4200,176,176,
246,120,9513,9464,2,125,10022,4200,184,184,
247,120,9503,9491,3,125,10022,4200,176,176,
248,120,9503,9491,3,125,10022,4200,176,176,
249,120,9503,9491,3,125,10022,4200,176,176,
250,121,9503,9491,3,125,10022,4200,176,176,
251,121,9503,9491,3,125,10022,4200,176,176,
252,121,9503,9491,3,125,10022,4200,176,176,
253,121,9503,9491,3,125,10022,4200,176,176,
254,121,9503,9491,3,125,10022,4200,176,176,
255,122,9507,9465,2,125,10050,4200,192,192,
256,127,9503,9491,3,125,10022,4200,176,176,
257,128,9503,9491,3,125,10022,4200,176,176,
258,128,9503,9491,3,125,10022,4200,176,176,
259,128,9503,9491,3,125,10022,4200,176,176,
260,128,9503,9491,3,125,10022,4200,176,176,
261,129,9513,9464,2,125,10022,4200,184,184,
262,129,9503,9491,3,125,10022,4200,176,176,
263,129,9503,9491,3,125,10022,4200,176,176,
264,129,9503,9491,3,125,10022,4200,176,176,
265,129,9503,9491,3,125,10022,4200,176,176,
266,130,9503,9491,3,125,10022,4200,176,176,
267,130,9504,9460,2,125,10050,4200,192,192,
268,130,9503,9491,3,125,10026,4200,184,184,
269,130,9503,9491,3,125,10026,4200,184,184,
270,131,9503,9491,3,125,10026,4200,184,184,
271,131,9503,9491,3,125,10026,4200,184,184,
272,132,9503,9491,3,125,10026,4200,184,184,
273,132,9503,9491,3,125,10026,4200,184,184,
274,132,9503,9491,3,125,10026,4200,184,184,
275,132,9503,9491,3,125,10026,4200,184,184,
276,133,9514,9472,2,125,10022,4200,184,184,
277,133,9503,9491,3,125,10026,4200,184,184,
278,133,9503,9491,3,125,10026,4200,184,184,
279,134,9503,9491,3,125,10026,4200,184,184,
280,134,9503,9491,3,125,10026,4200,184,184,
281,135,9503,9491,3,125,10026,4200,184,184,
282,135,9504,9459,2,125,10050,4200,192,192,
283,135,9503,9491,3,125,10026,4200,184,184,
284,136,9503,9491,3,125,10026,4200,184,184,
285,136,9503,9491,3,125,10026,4200,184,184,
286,136,9503,9491,3,125,10026,4200,184,184,
287,137,9503,9491,3,125,10026,4200,184,184,
288,137,9503,9491,3,125,10026,4200,184,184,
289,137,9503,9491,3,125,10026,4200,184,184,
290,137,9513,9467,2,125,10022,4200,184,184,
291,138,9503,9491,3,125,10026,4200,184,184,
292,138,9503,9491,3,125,10026,4200,184,184,
293,138,9503,9491,3,125,10026,4200,184,184,
294,138,9503,9491,3,125,10026,4200,184,184,
295,139,9503,9491,3,125,10026,4200,184,184,
296,139,9503,9491,3,125,10026,4200,184,184,
297,139,9503,9491,3,125,10026,4200,184,184,
298,139,9504,9458,2,125,10050,4200,192,192,
299,140,9503,9491,3,125,10026,4200,184,184,
300,140,9504,9491,3,125,10018,4200,168,168,
301,140,9513,9466,2,125,10022,4200,184,184,
302,140,9504,9491,3,125,10018,4200,168,168,
303,140,9504,9491,3,125,10018,4200,168,168,
304,141,9504,9491,3,125,10018,4200,168,168,
305,141,9504,9491,3,125,10018,4200,168,168,
306,141,9504,9491,3,125,10018,4200,168,168,
307,141,9504,9457,2,125,10060,4200,192,192,
308,142,9504,9491,3,125,10018,4200,168,168,
309,142,9504,9491,3,125,10018,4200,168,168,
310,142,9504,9491,3,125,10018,4200,168,168,
311,142,9504,9491,3,125,10018,4200,168,168,
312,143,9504,9491,3,125,10018,4200,168,168,
313,143,9504,9491,3,125,10018,4200,168,168,
314,143,9504,9491,3,125,10018,4200,168,168,
315,143,9504,9491,3,125,10018,4200,168,168,
316,143,9513,9465,2,125,10022,4200,184,184,
317,144,9504,9491,3,125,10018,4200,168,168,
318,144,9504,9491,3,125,10018,4200,168,168,
319,144,9506,9500,2,124,10010,4200,192,192,
320,144,9504,9491,3,125,10018,4200,168,168,
321,145,9504,9491,3,125,10018,4200,168,168,
322,145,9504,9491,3,125,10018,4200,168,168,
323,145,9504,9491,3,125,10018,4200,168,168,
324,145,9513,9464,2,125,10022,4200,184,184,
325,146,9504,9491,3,125,10018,4200,168,168,
326,146,9504,9491,3,125,10018,4200,168,168,
327,146,9504,9491,3,125,10018,4200,168,168,
328,146,9504,9491,3,125,10018,4200,168,168,
329,146,9506,9464,2,125,10050,4200,192,192,
330,147,9504,9491,3,125,10018,4200,168,168,
331,147,9506,9500,2,124,10010,4200,192,192,
332,147,9513,9464,2,125,10022,4200,184,184,
333,147,9504,9491,3,125,10018,4200,168,168,
334,148,9504,9491,3,125,10018,4200,168,168,
335,148,9504,9491,3,125,10018,4200,168,168,
336,148,9506,9500,2,124,10010,4200,192,192,
337,148,9506,9500,2,124,10010,4200,192,192,
338,149,9503,9459,2,125,10050,4200,192,192,
339,149,9506,9500,2,124,10010,4200,192,192,
340,149,9514,9472,2,125,10022,4200,184,184,
341,149,9506,9500,2,124,10010,4200,192,192,
342,150,9506,9500,2,124,10010,4200,192,192,
343,150,9503,9458,2,125,10050,4200,192,192,
344,150,9513,9467,2,125,10022,4200,184,184,
345,156,9506,9500,2,124,10010,4200,192,192,
346,158,9503,9457,2,125,10060,4200,192,192,
347,158,9506,9500,2,124,10010,4200,192,192,
348,158,9513,9466,2,125,10022,4200,184,184,
349,158,9505,9499,2,124,10010,4200,192,192,
350,159,9502,9491,3,125,10030,4200,192,192,
351,159,9505,9499,2,124,10010,4200,192,192,
352,159,9505,9463,2,125,10050,4200,192,192,
353,159,9505,9499,2,124,10010,4200,192,192,
354,160,9513,9465,2,125,10022,4200,184,184,
355,160,9502,9491,3,125,10030,4200,192,192,
356,160,9502,9491,3,125,10030,4200,192,192,
357,160,9505,9499,2,124,10010,4200,192,192,
358,160,9513,9464,2,125,10022,4200,184,184,
359,161,9502,9491,3,125,10030,4200,192,192,
360,161,9505,9499,2,124,10010,4200,192,192,
361,161,9502,9491,3,125,10030,4200,192,192,
362,161,9505,9499,2,124,10010,4200,192,192,
363,162,9502,9491,3,125,10030,4200,192,192,
364,162,9502,9458,2,125,10050,4200,192,192,
365,162,9502,9491,3,125,10030,4200,192,192,
366,162,9502,9491,3,125,10030,4200,192,192,
367,163,9502,9491,3,125,10030,4200,192,192,
368,163,9502,9457,2,125,10060,4200,192,192,
369,163,9502,9491,3,125,10030,4200,192,192,
370,164,9502,9491,3,125,10030,4200,192,192,
371,164,9514,9472,2,125,10022,4200,184,184,
372,165,9502,9491,3,125,10030,4200,192,192,
373,165,9502,9491,3,125,10030,4200,192,192,
374,165,9502,9491,3,125,10030,4200,192,192,
375,166,9502,9491,3,125,10030,4200,192,192,
376,166,9502,9491,3,125,10030,4200,192,192,
377,166,9502,9491,3,125,10030,4200,192,192,
378,167,9502,9491,3,125,10030,4200,192,192,
379,167,9502,9491,3,125,10030,4200,192,192,
380,167,9502,9491,3,125,10030,4200,192,192,
381,167,9502,9491,3,125,10030,4200,192,192,
382,168,9502,9491,3,125,10030,4200,192,192,
383,168,9502,9491,3,125,10030,4200,192,192,
384,168,9502,9491,3,125,10030,4200,192,192,
385,168,9513,9467,2,125,10022,4200,184,184,
386,169,9505,9463,2,125,10050,4200,192,192,
387,169,9502,9491,3,125,10030,4200,192,192,
388,169,9502,9491,3,125,10030,4200,192,192,
389,169,9502,9491,3,125,10030,4200,192,192,
390,170,9502,9491,3,125,10030,4200,192,192,
391,170,9503,9491,3,125,10022,4200,176,176,
392,170,9503,9491,3,125,10022,4200,176,176,
393,170,9503,9491,3,125,10022,4200,176,176,
394,171,9503,9491,3,125,10022,4200,176,176,
395,171,9502,9458,2,125,10050,4200,192,192,
396,171,9503,9491,3,125,10022,4200,176,176,
397,171,9503,9491,3,125,10022,4200,176,176,
398,172,9503,9491,3,125,10022,4200,176,176,
399,172,9513,9466,2,125,10022,4200,184,184,
400,172,9503,9491,3,125,10022,4200,176,176,
401,172,9503,9491,3,125,10022,4200,176,176,
402,173,9503,9491,3,125,10022,4200,176,176,
403,173,9503,9491,3,125,10022,4200,176,176,
404,173,9506,9500,3,124,10010,4200,192,192,
405,173,9503,9491,3,125,10022,4200,176,176,
406,174,9505,9463,2,125,10050,4200,192,192,
407,174,9503,9491,3,125,10022,4200,176,176,
408,174,9503,9491,3,125,10022,4200,176,176,
409,175,9513,9465,2,125,10022,4200,184,184,
410,175,9503,9491,3,125,10022,4200,176,176,
411,175,9503,9491,3,125,10022,4200,176,176,
412,175,9503,9491,3,125,10022,4200,176,176,
413,175,9503,9491,3,125,10022,4200,176,176,
414,176,9503,9491,3,125,10022,4200,176,176,
415,176,9503,9491,3,125,10022,4200,176,176,
416,176,9506,9500,3,124,10010,4200,192,192,
417,176,9503,9491,3,125,10022,4200,176,176,
418,177,9503,9491,3,125,10022,4200,176,176,
419,177,9503,9491,3,125,10022,4200,176,176,
420,177,9503,9491,3,125,10022,4200,176,176,
421,177,9503,9491,3,125,10022,4200,176,176,
422,178,9503,9491,3,125,10022,4200,176,176,
423,178,9506,9500,3,124,10010,4200,192,192,
424,178,9503,9491,3,125,10022,4200,176,176,
425,178,9514,9472,2,125,10022,4200,184,184,
426,179,9503,9491,3,125,10022,4200,176,176,
427,179,9506,9500,3,124,10010,4200,192,192,
428,179,9506,9500,3,124,10010,4200,192,192,
429,179,9503,9491,3,125,10026,4200,184,184,
430,180,9513,9467,2,125,10022,4200,184,184,
431,180,9506,9500,3,124,10010,4200,192,192,
432,180,9513,9466,2,125,10022,4200,184,184,
433,180,9503,9491,3,125,10026,4200,184,184,
434,181,9506,9500,3,124,10010,4200,192,192,
435,181,9503,9491,3,125,10026,4200,184,184,
436,181,9503,9491,3,125,10026,4200,184,184,
437,181,9506,9500,3,124,10010,4200,192,192,
438,182,9503,9491,3,125,10026,4200,184,184,
439,182,9503,9491,3,125,10026,4200,184,184,
440,182,9506,9500,3,124,10010,4200,192,192,
441,182,9514,9472,2,125,10022,4200,184,184,
442,183,9503,9491,3,125,10026,4200,184,184,
443,184,9503,9491,3,125,10026,4200,184,184,
444,184,9505,9499,3,124,10010,4200,192,192,
445,184,9503,9491,3,125,10026,4200,184,184,
446,185,9519,9471,3,125,10050,4200,192,192,
447,185,9503,9491,3,125,10026,4200,184,184,
448,186,9505,9499,3,124,10010,4200,192,192,
449,193,9503,9491,3,125,10026,4200,184,184,
450,194,9503,9491,3,125,10026,4200,184,184,
451,194,9503,9491,3,125,10026,4200,184,184,
452,194,9503,9491,3,125,10026,4200,184,184,
453,195,9505,9499,3,124,10010,4200,192,192,
454,195,9503,9491,3,125,10026,4200,184,184,
455,195,9503,9491,3,125,10026,4200,184,184,
456,195,9513,9467,2,125,10022,4200,184,184,
457,196,9503,9491,3,125,10026,4200,184,184,
458,196,9503,9491,3,125,10026,4200,184,184,
459,196,9503,9491,3,125,10026,4200,184,184,
460,197,9505,9499,3,124,10010,4200,192,192,
461,197,9503,9491,3,125,10026,4200,184,184,
462,197,9503,9491,3,125,10026,4200,184,184,
463,198,9503,9491,3,125,10026,4200,184,184,
464,198,9503,9491,3,125,10026,4200,184,184,
465,198,9505,9499,3,124,10010,4200,192,192,
466,198,9514,9472,2,125,10022,4200,184,184,
467,199,9503,9491,3,125,10026,4200,184,184,
468,199,9503,9491,3,125,10026,4200,184,184,
469,199,9503,9491,3,125,10026,4200,184,184,
470,199,9505,9499,3,124,10010,4200,192,192,
471,200,9503,9491,3,125,10026,4200,184,184,
472,200,9503,9491,3,125,10026,4200,184,184,
473,200,9504,9491,3,125,10018,4200,168,168,
474,200,9504,9491,3,125,10018,4200,168,168,
475,201,9504,9491,3,125,10018,4200,168,168,
476,201,9504,9491,3,125,10018,4200,168,168,
477,201,9504,9491,3,125,10018,4200,168,168,
478,202,9504,9491,3,125,10018,4200,168,168,
479,202,9504,9491,3,125,10018,4200,168,168,
480,202,9504,9491,3,125,10018,4200,168,168,
481,202,9504,9491,3,125,10018,4200,168,168,
482,203,9504,9491,3,125,10018,4200,168,168,
483,203,9504,9491,3,125,10018,4200,168,168,
484,203,9504,9491,3,125,10018,4200,168,168,
485,203,9504,9491,3,125,10018,4200,168,168,
486,204,9507,9500,3,124,10006,4200,184,184,
487,204,9504,9491,3,125,10018,4200,168,168,
488,204,9504,9491,3,125,10018,4200,168,168,
489,204,9504,9491,3,125,10018,4200,168,168,
490,205,9504,9491,3,125,10018,4200,168,168,
491,205,9504,9491,3,125,10018,4200,168,168,
492,205,9507,9500,3,124,10006,4200,184,184,
493,205,9504,9491,3,125,10018,4200,168,168,
494,205,9504,9491,3,125,10018,4200,168,168,
495,206,9514,9466,3,125,10050,4200,192,192,
496,206,9504,9491,3,125,10018,4200,168,168,
497,206,9504,9491,3,125,10018,4200,168,168,
498,206,9504,9491,3,125,10018,4200,168,168,
499,207,9507,9500,3,124,10006,4200,184,184,
500,207,9504,9491,3,125,10018,4200,168,168,
501,207,9504,9491,3,125,10018,4200,168,168,
502,207,9504,9491,3,125,10018,4200,168,168,
503,208,9504,9491,3,125,10018,4200,168,168,
504,208,9504,9491,3,125,10018,4200,168,168,
505,208,9507,9500,3,124,10006,4200,184,184,
506,208,9507,9500,3,124,10006,4200,184,184,
507,209,9499,9491,2,125,10020,4200,192,192,
508,209,9507,9500,3,124,10006,4200,184,184,
509,209,9499,9491,2,125,10020,4200,192,192,
510,209,9507,9500,3,124,10006,4200,184,184,
511,210,9510,9462,3,125,10060,4200,192,192,
512,210,9499,9491,2,125,10020,4200,192,192,
513,210,9513,9465,3,125,10050,4200,192,192,
514,210,9499,9491,2,125,10020,4200,192,192,
515,211,9507,9500,3,124,10006,4200,184,184,
516,211,9499,9491,2,125,10020,4200,192,192,
517,211,9507,9500,3,124,10006,4200,184,184,
518,211,9499,9491,2,125,10020,4200,192,192,
519,211,9499,9491,2,125,10020,4200,192,192,
520,212,9499,9491,2,125,10020,4200,192,192,
521,212,9506,9499,3,124,10006,4200,184,184,
522,212,9501,9491,2,125,10012,4200,176,176,
523,212,9501,9491,2,125,10012,4200,176,176,
524,213,9501,9491,2,125,10012,4200,176,176,
525,213,9501,9491,2,125,10012,4200,176,176,
526,213,9501,9491,2,125,10012,4200,176,176,
527,213,9506,9499,3,124,10006,4200,184,184,
528,213,9501,9491,2,125,10012,4200,176,176,
529,214,9512,9464,3,125,10050,4200,192,192,
530,214,9501,9491,2,125,10012,4200,176,176,
531,214,9501,9491,2,125,10012,4200,176,176,
532,214,9506,9499,3,124,10006,4200,184,184,
533,215,9506,9499,3,124,10006,4200,184,184,
534,215,9501,9491,3,125,10040,4200,192,192,
535,215,9512,9463,3,125,10060,4200,192,192,
536,215,9506,9499,3,124,10006,4200,184,184,
537,216,9501,9491,3,125,10040,4200,192,192,
538,216,9501,9491,3,125,10040,4200,192,192,
539,216,9506,9499,3,124,10006,4200,184,184,
540,216,9501,9491,3,125,10040,4200,192,192,
541,217,9501,9491,3,125,10040,4200,192,192,
542,217,9501,9491,3,125,10040,4200,192,192,
543,217,9501,9491,3,125,10040,4200,192,192,
544,217,9501,9491,3,125,10040,4200,192,192,
545,217,9512,9463,3,125,10060,4200,192,192,
546,218,9501,9491,3,125,10040,4200,192,192,
547,218,9501,9491,3,125,10040,4200,192,192,
548,218,9501,9491,3,125,10040,4200,192,192,
549,218,9501,9491,3,125,10040,4200,192,192,
550,219,9512,9463,3,125,10060,4200,192,192,
551,219,9505,9457,3,125,10060,4200,192,192,
552,219,9505,9500,3,124,10020,4200,192,192,
553,219,9501,9491,3,125,10040,4200,192,192,
554,220,9505,9500,3,124,10020,4200,192,192,
555,220,9501,9491,3,125,10040,4200,192,192,
556,221,9514,9466,3,125,10050,4200,192,192,
557,221,9501,9491,3,125,10040,4200,192,192,
558,222,9504,9456,3,125,10060,4200,192,192,
559,227,9501,9491,3,125,10040,4200,192,192,
560,228,9501,9491,3,125,10040,4200,192,192,
