47,42,612,2669,2669,2669,3,385,16360,16320,44,44,
48,42,2669,2392,2669,2669,3,385,16360,16320,44,44,
49,47,2669,2392,2669,2669,3,370,16720,16320,44,44,
50,50,612,2669,2669,2669,3,385,16360,16320,44,44,
51,50,612,2669,2669,2669,3,370,16720,16320,44,44,
52,50,1789,2669,2669,2669,3,385,16360,16320,44,44,
53,50,1789,2669,2669,2669,3,385,16360,16320,44,44,
54,51,1789,2669,2669,2669,3,385,16360,16320,44,44,
55,51,1789,2669,2669,2669,3,385,16360,16320,44,44,
56,51,1789,2669,2669,2669,3,385,16360,16320,44,44,
57,52,1789,2669,2669,2669,3,385,16360,16320,44,44,
58,54,1789,2669,2669,2669,3,370,16720,16320,44,44,
59,57,1789,2669,2669,2669,3,370,16720,16320,44,44,
60,57,1789,2669,2669,2669,3,370,16720,16320,44,44,
61,57,2622,2669,2669,2669,3,385,16360,16320,44,44,
62,57,2622,2669,2669,2669,3,385,16360,16320,44,44,
63,58,2622,2669,2669,2669,3,385,16360,16320,44,44,
64,58,2622,2669,2669,2669,3,385,16360,16320,44,44,
65,58,2622,2669,2669,2669,3,370,16720,16320,44,44,
66,58,2622,2669,2669,2669,3,385,16360,16320,44,44,
67,58,2622,2669,2669,2669,3,370,16720,16320,44,44,
68,59,2622,2669,2669,2669,3,385,16360,16320,44,44,
69,59,2622,2669,2669,2669,3,370,16720,16320,44,44,
70,59,2654,2669,2669,2669,3,385,16360,16320,44,44,
71,59,2654,2669,2669,2669,3,385,16360,16320,44,44,
72,59,2654,2669,2669,2669,3,385,16360,16320,44,44,
73,60,2654,2669,2669,2669,3,370,16720,16320,44,44,
74,60,2654,2669,2669,2669,3,385,16360,16320,44,44,
75,60,2654,2669,2669,2669,3,385,16360,16320,44,44,
76,60,2669,2546,2669,2669,3,385,16360,16320,44,44,
77,61,2669,2546,2669,2669,3,385,16360,16320,44,44,
78,61,2654,2669,2669,2669,3,370,16720,16320,44,44,
79,63,2654,2669,2669,2669,3,385,16360,16320,44,44,
80,64,2669,2546,2669,2669,3,370,16720,16320,44,44,
81,64,2654,2669,2669,2669,3,370,16720,16320,44,44,
82,64,2669,2546,2669,2669,3,385,16360,16320,44,44,
83,65,2669,2546,2669,2669,3,385,16360,16320,44,44,
84,65,2669,2546,2669,2669,3,385,16360,16320,44,44,
85,65,2669,2546,2669,2669,3,370,16720,16320,44,44,
86,65,2669,2546,2669,2669,3,385,16360,16320,44,44,
87,66,2669,2546,2669,2669,3,370,16720,16320,44,44,
88,66,597,2072,597,2072,3,620,26720,16320,44,44,
89,66,2622,2669,2669,2669,3,385,16360,16320,44,44,
90,66,1789,2669,2669,2669,3,385,16360,16320,44,44,
91,67,1789,2669,2669,2669,3,385,16360,16320,44,44,
92,68,1789,2669,2669,2669,3,370,16720,16320,44,44,
93,68,597,2072,597,2072,4,620,26720,16320,44,44,
94,68,2622,2669,2669,2669,3,385,16360,16320,44,44,
95,69,597,2072,597,2072,3,620,26720,16320,44,44,
96,69,2622,2669,2669,2669,3,385,16360,16320,44,44,
97,70,2622,2669,2669,2669,3,385,16360,16320,44,44,
98,72,2622,2669,2669,2669,3,385,16360,16320,44,44,
99,74,2622,2669,2669,2669,3,370,16720,16320,44,44,
100,74,2622,2669,2669,2669,3,370,16720,16320,44,44,
101,75,2622,2669,2669,2669,3,385,16360,16320,44,44,
102,76,2622,2669,2669,2669,3,370,16720,16320,44,44,
103,77,2654,2669,2669,2669,3,385,16360,16320,44,44,
104,78,2654,2669,2669,2669,3,385,16360,16320,44,44,
105,78,2654,2669,2669,2669,3,385,16360,16320,44,44,
106,78,2654,2669,2669,2669,3,385,16360,16320,44,44,
107,78,2654,2669,2669,2669,3,370,16720,16320,44,44,
108,79,2654,2669,2669,2669,3,385,16360,16320,44,44,
109,79,2654,2669,2669,2669,3,370,16720,16320,44,44,
110,79,2669,2546,2669,2669,3,385,16360,16320,44,44,
111,79,2669,2546,2669,2669,3,385,16360,16320,44,44,
112,79,2654,2669,2669,2669,3,385,16360,16320,44,44,
113,80,2654,2669,2669,2669,3,370,16720,16320,44,44,
114,80,2669,2546,2669,2669,3,370,16720,16320,44,44,
115,80,2669,2546,2669,2669,3,385,16360,16320,44,44,
116,81,2669,2546,2669,2669,3,385,16360,16320,44,44,
117,81,2669,2546,2669,2669,3,370,16720,16320,44,44,
118,82,2669,2546,2669,2669,3,385,16360,16320,44,44,
119,82,2669,2546,2669,2669,3,385,16360,16320,44,44,
120,82,2669,2546,2669,2669,3,370,16720,16320,44,44,
121,83,2654,2669,2669,2669,3,385,16360,16320,44,44,
122,83,2654,2669,2669,2669,3,385,16360,16320,44,44,
123,85,2654,2669,2669,2669,3,385,16360,16320,44,44,
124,85,2654,2669,2669,2669,3,385,16360,16320,44,44,
125,86,2654,2669,2669,2669,3,370,16720,16320,44,44,
126,86,2654,2669,2669,2669,3,370,16720,16320,44,44,
127,86,2622,2669,2669,2669,3,385,16360,16320,44,44,
128,86,2669,2546,2669,2669,3,385,16360,16320,44,44,
129,86,2669,2546,2669,2669,3,385,16360,16320,44,44,
130,89,2669,2546,2669,2669,3,385,16360,16320,44,44,
131,91,2622,2669,2669,2669,3,385,16360,16320,44,44,
132,91,2669,2546,2669,2669,3,370,16720,16320,44,44,
133,91,2622,2669,2669,2669,3,370,16720,16320,44,44,
134,92,2669,2546,2669,2669,3,385,16360,16320,44,44,
135,92,2669,2546,2669,2669,3,385,16360,16320,44,44,
136,92,2669,2546,2669,2669,3,370,16720,16320,44,44,
137,92,2669,2546,2669,2669,3,385,16360,16320,44,44,
138,93,2669,2546,2669,2669,3,370,16720,16320,44,44,
139,93,2669,2546,2669,2669,3,385,16360,16320,44,44,
140,93,2654,2669,2669,2669,3,385,16360,16320,44,44,
141,93,2669,2546,2669,2669,3,385,16360,16320,44,44,
142,93,2669,2546,2669,2669,3,370,16720,16320,44,44,
143,94,1789,2669,2669,2669,3,385,16360,16320,44,44,
144,99,2654,2669,2669,2669,3,385,16360,16320,44,44,
145,100,1789,2669,2669,2669,3,385,16360,16320,44,44,
146,100,2654,2669,2669,2669,3,370,16720,16320,44,44,
147,101,1789,2669,2669,2669,3,370,16720,16320,44,44,
148,101,2669,2546,2669,2669,3,385,16360,16320,44,44,
149,101,2669,2546,2669,2669,3,385,16360,16320,44,44,
150,101,2669,2546,2669,2669,3,370,16720,16320,44,44,
151,101,1789,2669,2669,2669,3,385,16360,16320,44,44,
152,102,2622,2669,2669,2669,3,385,16360,16320,44,44,
153,102,2622,2669,2669,2669,3,385,16360,16320,44,44,
154,102,2622,2669,2669,2669,3,370,16720,16320,44,44,
155,102,1789,2669,2669,2669,3,385,16360,16320,44,44,
156,102,2654,2669,2669,2669,3,385,16360,16320,44,44,
157,103,1789,2669,2669,2669,3,370,16720,16320,44,44,
158,103,2654,2669,2669,2669,3,385,16360,16320,44,44,
159,103,2654,2669,2669,2669,3,385,16360,16320,44,44,
160,103,2654,2669,2669,2669,3,370,16720,16320,44,44,
161,103,2669,2469,2669,2669,3,385,16360,16320,44,44,
162,103,2669,2469,2669,2669,3,385,16360,16320,44,44,
163,104,2669,2469,2669,2669,3,370,16720,16320,44,44,
164,104,2654,2669,2669,2669,3,385,16360,16320,44,44,
165,104,2654,2669,2669,2669,3,370,16720,16320,44,44,
166,105,2622,2669,2669,2669,3,385,16360,16320,44,44,
167,106,2669,2546,2669,2669,3,385,16360,16320,44,44,
168,108,2622,2669,2669,2669,3,385,16360,16320,44,44,
169,109,2622,2669,2669,2669,3,370,16720,16320,44,44,
170,117,2669,2546,2669,2669,3,385,16360,16320,44,44,
171,118,2669,2546,2669,2669,3,370,16720,16320,44,44,
172,118,2654,2669,2669,2669,3,385,16360,16320,44,44,
173,118,2669,2546,2669,2669,3,385,16360,16320,44,44,
174,118,2654,2669,2669,2669,3,385,16360,16320,44,44,
175,118,2654,2669,2669,2669,3,370,16720,16320,44,44,
176,119,2669,2546,2669,2669,3,385,16360,16320,44,44,
177,119,2669,2546,2669,2669,3,370,16720,16320,44,44,
178,119,2669,2469,2669,2669,3,385,16360,16320,44,44,
179,119,2669,2469,2669,2669,3,385,16360,16320,44,44,
180,119,2669,2469,2669,2669,3,370,16720,16320,44,44,
181,120,2622,2669,2669,2669,3,385,16360,16320,44,44,
182,120,2622,2669,2669,2669,3,385,16360,16320,44,44,
183,120,2622,2669,2669,2669,3,385,16360,16320,44,44,
184,120,597,1659,597,1659,3,650,30000,16320,44,44,
185,121,2622,2669,2669,2669,3,370,16720,16320,44,44,
186,121,2622,2669,2669,2669,3,385,16360,16320,44,44,
187,121,2622,2669,2669,2669,3,370,16720,16320,44,44,
188,127,597,1659,597,1659,4,635,30360,16320,44,44,
189,129,2654,2669,2669,2669,3,385,16360,16320,44,44,
190,129,597,1659,597,1659,3,620,30720,16320,44,44,
191,129,2654,2669,2669,2669,3,385,16360,16320,44,44,
192,130,2654,2669,2669,2669,3,370,16720,16320,44,44,
193,130,2669,2546,2669,2669,3,385,16360,16320,44,44,
194,130,2669,2546,2669,2669,3,385,16360,16320,44,44,
195,130,2669,2546,2669,2669,3,370,16720,16320,44,44,
196,130,2654,2669,2669,2669,3,385,16360,16320,44,44,
197,131,2654,2669,2669,2669,3,385,16360,16320,44,44,
198,131,2654,2669,2669,2669,3,385,16360,16320,44,44,
199,131,2654,2669,2669,2669,3,370,16720,16320,44,44,
200,131,2669,2546,2669,2669,3,385,16360,16320,44,44,
201,132,2654,2669,2669,2669,3,385,16360,16320,44,44,
202,132,2669,2546,2669,2669,3,385,16360,16320,44,44,
203,133,2669,2546,2669,2669,3,370,16720,16320,44,44,
204,134,2654,2669,2669,2669,3,385,16360,16320,44,44,
205,136,2654,2669,2669,2669,3,385,16360,16320,44,44,
206,139,2654,2669,2669,2669,3,370,16720,16320,44,44,
207,142,2654,2669,2669,2669,3,370,16720,16320,44,44,
208,142,2669,2546,2669,2669,3,385,16360,16320,44,44,
209,143,2669,2546,2669,2669,3,385,16360,16320,44,44,
210,143,2669,2546,2669,2669,3,370,16720,16320,44,44,
211,143,2669,2546,2669,2669,3,385,16360,16320,44,44,
212,144,2669,2546,2669,2669,3,385,16360,16320,44,44,
213,145,2669,2546,2669,2669,3,385,16360,16320,44,44,
214,145,2669,2546,2669,2669,3,370,16720,16320,44,44,
215,145,2669,2546,2669,2669,3,385,16360,16320,44,44,
216,145,2669,2546,2669,2669,3,370,16720,16320,44,44,
217,148,2669,2546,2669,2669,3,385,16360,16320,44,44,
218,149,2669,2546,2669,2669,3,385,16360,16320,44,44,
219,150,2669,2546,2669,2669,3,370,16720,16320,44,44,
220,150,2622,2669,2669,2669,3,385,16360,16320,44,44,
221,150,2622,2669,2669,2669,3,385,16360,16320,44,44,
222,150,2622,2669,2669,2669,3,385,16360,16320,44,44,
223,150,2622,2669,2669,2669,3,370,16720,16320,44,44,
224,151,597,2072,597,2072,3,620,26720,16320,44,44,
225,151,2622,2669,2669,2669,3,385,16360,16320,44,44,
226,152,597,2072,597,2072,4,620,26720,16320,44,44,
227,152,597,2072,597,2072,3,620,26720,16320,44,44,
228,157,2654,2669,2669,2669,3,385,16360,16320,44,44,
229,161,2654,2669,2669,2669,3,385,16360,16320,44,44,
230,161,2654,2669,2669,2669,3,370,16720,16320,44,44,
231,161,2669,2469,2669,2669,3,385,16360,16320,44,44,
232,161,2669,2469,2669,2669,3,385,16360,16320,44,44,
233,162,597,1659,597,1659,3,650,30000,16320,44,44,
234,162,2622,2669,2669,2669,3,370,16720,16320,44,44,
235,162,2669,2469,2669,2669,3,370,16720,16320,44,44,
236,162,597,1659,597,1659,4,635,30360,16320,44,44,
237,162,597,1659,597,1659,3,620,30720,16320,44,44,
238,163,2654,2669,2669,2669,3,385,16360,16320,44,44,
239,163,2654,2669,2669,2669,3,385,16360,16320,44,44,
240,163,2654,2669,2669,2669,3,385,16360,16320,44,44,
241,163,2654,2669,2669,2669,3,385,16360,16320,44,44,
242,165,2654,2669,2669,2669,3,370,16720,16320,44,44,
243,165,2654,2669,2669,2669,3,370,16720,16320,44,44,
244,166,2669,2469,2669,2669,3,385,16360,16320,44,44,
245,166,2669,2469,2669,2669,3,385,16360,16320,44,44,
246,166,2669,2469,2669,2669,3,370,16720,16320,44,44,
247,166,2669,2546,2669,2669,3,385,16360,16320,44,44,
248,166,2669,2546,2669,2669,3,385,16360,16320,44,44,
249,167,2669,2546,2669,2669,3,370,16720,16320,44,44,
250,168,2669,2546,2669,2669,3,385,16360,16320,44,44,
251,173,2654,2669,2669,2669,3,385,16360,16320,44,44,
252,176,2669,2546,2669,2669,3,385,16360,16320,44,44,
253,179,2669,2546,2669,2669,3,370,16720,16320,44,44,
254,179,2654,2669,2669,2669,3,385,16360,16320,44,44,
255,180,2654,2669,2669,2669,3,370,16720,16320,44,44,
256,183,2669,2546,2669,2669,3,385,16360,16320,44,44,
257,184,2669,2546,2669,2669,3,385,16360,16320,44,44,
258,184,2669,2546,2669,2669,3,370,16720,16320,44,44,
259,184,2654,2669,2669,2669,3,385,16360,16320,44,44,
260,185,2669,2546,2669,2669,3,385,16360,16320,44,44,
261,185,2669,2546,2669,2669,3,385,16360,16320,44,44,
262,185,2669,2546,2669,2669,3,370,16720,16320,44,44,
263,185,2654,2669,2669,2669,3,385,16360,16320,44,44,
264,185,2654,2669,2669,2669,3,370,16720,16320,44,44,
265,186,2669,2469,2669,2669,3,385,16360,16320,44,44,
266,186,2669,2469,2669,2669,3,385,16360,16320,44,44,
267,186,2669,2469,2669,2669,3,370,16720,16320,44,44,
268,187,2654,2669,2669,2669,3,385,16360,16320,44,44,
269,196,2669,2546,2669,2669,3,385,16360,16320,44,44,
270,198,2654,2669,2669,2669,3,385,16360,16320,44,44,
271,198,2654,2669,2669,2669,3,370,16720,16320,44,44,
272,198,2669,2469,2669,2669,3,385,16360,16320,44,44,
273,198,2669,2469,2669,2669,3,385,16360,16320,44,44,
274,199,2669,2469,2669,2669,3,370,16720,16320,44,44,
275,199,2669,2546,2669,2669,3,385,16360,16320,44,44,
276,199,2669,2546,2669,2669,3,370,16720,16320,44,44,
277,199,2669,2469,2669,2669,3,385,16360,16320,44,44,
278,199,2669,2469,2669,2669,3,385,16360,16320,44,44,
279,200,2669,2469,2669,2669,3,370,16720,16320,44,44,
280,200,2669,2546,2669,2669,3,385,16360,16320,44,44,
281,200,1789,2669,2669,2669,3,385,16360,16320,44,44,
282,200,597,2669,2669,2669,3,385,16360,16320,44,44,
283,200,597,2669,2669,2669,3,385,16360,16320,44,44,
284,205,2669,2546,2669,2669,3,385,16360,16320,44,44,
285,207,2669,2546,2669,2669,3,370,16720,16320,44,44,
286,207,1789,2669,2669,2669,3,385,16360,16320,44,44,
287,207,597,2669,2669,2669,3,370,16720,16320,44,44,
288,208,1789,2669,2669,2669,3,370,16720,16320,44,44,
289,208,2669,2469,2669,2669,3,385,16360,16320,44,44,
290,208,2669,2469,2669,2669,3,385,16360,16320,44,44,
291,208,2669,2469,2669,2669,3,370,16720,16320,44,44,
292,209,2622,2669,2669,2669,3,385,16360,16320,44,44,
293,209,2622,2669,2669,2669,3,385,16360,16320,44,44,
294,209,2622,2669,2669,2669,3,370,16720,16320,44,44,
295,209,2654,2669,2669,2669,3,385,16360,16320,44,44,
296,210,2654,2669,2669,2669,3,385,16360,16320,44,44,
297,210,2654,2669,2669,2669,3,370,16720,16320,44,44,
298,210,2669,2392,2669,2669,3,385,16360,16320,44,44,
299,211,612,2669,2669,2669,3,385,16360,16320,44,44,
300,212,2669,2392,2669,2669,3,385,16360,16320,44,44,
301,216,612,2669,2669,2669,3,385,16360,16320,44,44,
302,216,2669,2392,2669,2669,3,370,16720,16320,44,44,
303,217,612,2669,2669,2669,3,370,16720,16320,44,44,
304,217,1789,2669,2669,2669,3,385,16360,16320,44,44,
305,217,1789,2669,2669,2669,3,385,16360,16320,44,44,
306,217,1789,2669,2669,2669,3,370,16720,16320,44,44,
307,218,612,2669,2669,2669,3,385,16360,16320,44,44,
308,218,2622,2669,2669,2669,3,385,16360,16320,44,44,
309,218,2622,2669,2669,2669,3,385,16360,16320,44,44,
310,218,2622,2669,2669,2669,3,385,16360,16320,44,44,
311,218,2622,2669,2669,2669,3,385,16360,16320,44,44,
312,226,2622,2669,2669,2669,3,370,16720,16320,44,44,
313,227,2622,2669,2669,2669,3,370,16720,16320,44,44,
314,227,612,2669,2669,2669,3,385,16360,16320,44,44,
315,227,2654,2669,2669,2669,3,385,16360,16320,44,44,
316,227,2654,2669,2669,2669,3,385,16360,16320,44,44,
317,227,2654,2669,2669,2669,3,385,16360,16320,44,44,
318,227,2654,2669,2669,2669,3,385,16360,16320,44,44,
319,228,2654,2669,2669,2669,3,370,16720,16320,44,44,
320,228,2654,2669,2669,2669,3,370,16720,16320,44,44,
321,228,2669,2546,2669,2669,3,385,16360,16320,44,44,
322,228,612,2669,2669,2669,3,370,16720,16320,44,44,
323,228,2669,2072,2669,2669,3,385,16360,16320,44,44,
324,229,2669,2546,2669,2669,3,385,16360,16320,44,44,
325,229,2669,2072,2669,2669,3,385,16360,16320,44,44,
326,229,2669,2546,2669,2669,3,370,16720,16320,44,44,
327,229,2669,2072,2669,2669,3,370,16720,16320,44,44,
328,229,2654,2669,2669,2669,3,385,16360,16320,44,44,
329,230,612,2669,2669,2669,3,385,16360,16320,44,44,
330,230,1789,2669,2669,2669,3,385,16360,16320,44,44,
331,230,2654,2669,2669,2669,3,385,16360,16320,44,44,
332,230,612,2669,2669,2669,3,385,16360,16320,44,44,
333,231,612,2669,2669,2669,3,370,16720,16320,44,44,
334,235,1789,2669,2669,2669,3,385,16360,16320,44,44,
335,236,1789,2669,2669,2669,3,370,16720,16320,44,44,
336,236,2654,2669,2669,2669,3,370,16720,16320,44,44,
337,236,2669,2546,2669,2669,3,385,16360,16320,44,44,
338,236,2669,2546,2669,2669,3,385,16360,16320,44,44,
339,237,1789,2669,2669,2669,3,385,16360,16320,44,44,
340,237,2669,2546,2669,2669,3,370,16720,16320,44,44,
341,237,2622,2669,2669,2669,3,385,16360,16320,44,44,
342,237,1789,2669,2669,2669,3,385,16360,16320,44,44,
343,237,1789,2669,2669,2669,3,370,16720,16320,44,44,
344,238,2669,2546,2669,2669,3,385,16360,16320,44,44,
345,238,2669,2546,2669,2669,3,385,16360,16320,44,44,
346,238,2669,2546,2669,2669,3,370,16720,16320,44,44,
347,238,2622,2669,2669,2669,3,385,16360,16320,44,44,
348,239,2622,2669,2669,2669,3,370,16720,16320,44,44,
349,239,2622,2669,2669,2669,3,385,16360,16320,44,44,
350,239,2622,2669,2669,2669,3,385,16360,16320,44,44,
351,239,2622,2669,2669,2669,3,370,16720,16320,44,44,
352,239,2654,2669,2669,2669,3,385,16360,16320,44,44,
353,240,2654,2669,2669,2669,3,385,16360,16320,44,44,
354,240,2654,2669,2669,2669,3,385,16360,16320,44,44,
355,240,2654,2669,2669,2669,3,370,16720,16320,44,44,
356,240,2654,2669,2669,2669,3,385,16360,16320,44,44,
357,240,2654,2669,2669,2669,3,370,16720,16320,44,44,
358,241,2669,2392,2669,2669,3,385,16360,16320,44,44,
359,241,2669,2392,2669,2669,3,385,16360,16320,44,44,
360,241,2669,2546,2669,2669,3,385,16360,16320,44,44,
361,241,2622,2669,2669,2669,3,385,16360,16320,44,44,
362,242,2669,2392,2669,2669,3,370,16720,16320,44,44,
363,242,2669,2546,2669,2669,3,385,16360,16320,44,44,
364,242,2669,2546,2669,2669,3,370,16720,16320,44,44,
365,242,2622,2669,2669,2669,3,385,16360,16320,44,44,
366,243,2622,2669,2669,2669,3,370,16720,16320,44,44,
367,243,1789,2669,2669,2669,3,385,16360,16320,44,44,
368,244,2654,2669,2669,2669,3,385,16360,16320,44,44,
369,246,2654,2669,2669,2669,3,385,16360,16320,44,44,
370,247,2654,2669,2669,2669,3,370,16720,16320,44,44,
371,247,2669,2469,2669,2669,3,385,16360,16320,44,44,
372,247,2669,2469,2669,2669,3,385,16360,16320,44,44,
373,248,2669,2469,2669,2669,3,370,16720,16320,44,44,
374,248,1789,2669,2669,2669,3,385,16360,16320,44,44,
375,250,1789,2669,2669,2669,3,385,16360,16320,44,44,
376,251,2654,2669,2669,2669,3,385,16360,16320,44,44,
377,251,1789,2669,2669,2669,3,385,16360,16320,44,44,
378,251,1789,2669,2669,2669,3,370,16720,16320,44,44,
379,251,1789,2669,2669,2669,3,370,16720,16320,44,44,
380,252,2654,2669,2669,2669,3,385,16360,16320,44,44,
381,253,2654,2669,2669,2669,3,370,16720,16320,44,44,
382,254,2622,2669,2669,2669,3,385,16360,16320,44,44,
383,254,2622,2669,2669,2669,3,385,16360,16320,44,44,
384,258,2669,2546,2669,2669,3,385,16360,16320,44,44,
385,259,2669,2546,2669,2669,3,385,16360,16320,44,44,
386,260,2669,2546,2669,2669,3,370,16720,16320,44,44,
387,260,2622,2669,2669,2669,3,385,16360,16320,44,44,
388,260,2622,2669,2669,2669,3,370,16720,16320,44,44,
389,260,2654,2669,2669,2669,3,385,16360,16320,44,44,
390,260,2654,2669,2669,2669,3,385,16360,16320,44,44,
391,261,2669,2546,2669,2669,3,385,16360,16320,44,44,
392,261,2654,2669,2669,2669,3,370,16720,16320,44,44,
393,261,2669,2546,2669,2669,3,385,16360,16320,44,44,
394,261,2669,2546,2669,2669,3,385,16360,16320,44,44,
395,261,2669,2546,2669,2669,3,370,16720,16320,44,44,
396,262,2669,2546,2669,2669,3,385,16360,16320,44,44,
397,262,2669,2546,2669,2669,3,370,16720,16320,44,44,
398,267,2622,2669,2669,2669,3,385,16360,16320,44,44,
399,268,2622,2669,2669,2669,3,370,16720,16320,44,44,
400,269,2654,2669,2669,2669,3,385,16360,16320,44,44,
401,269,2654,2669,2669,2669,3,385,16360,16320,44,44,
402,269,2654,2669,2669,2669,3,385,16360,16320,44,44,
403,269,2654,2669,2669,2669,3,370,16720,16320,44,44,
404,269,2669,2546,2669,2669,3,385,16360,16320,44,44,
405,270,2669,2546,2669,2669,3,385,16360,16320,44,44,
406,270,2669,2546,2669,2669,3,370,16720,16320,44,44,
407,270,2622,2669,2669,2669,3,385,16360,16320,44,44,
408,270,2654,2669,2669,2669,3,385,16360,16320,44,44,
409,270,2622,2669,2669,2669,3,385,16360,16320,44,44,
410,270,2654,2669,2669,2669,3,370,16720,16320,44,44,
411,271,2622,2669,2669,2669,3,385,16360,16320,44,44,
412,271,2622,2669,2669,2669,3,370,16720,16320,44,44,
413,271,2669,2469,2669,2669,3,385,16360,16320,44,44,
414,271,2669,2469,2669,2669,3,385,16360,16320,44,44,
415,272,2669,2469,2669,2669,3,370,16720,16320,44,44,
416,272,2669,2546,2669,2669,3,385,16360,16320,44,44,
417,272,2622,2669,2669,2669,3,385,16360,16320,44,44,
418,272,2654,2669,2669,2669,3,385,16360,16320,44,44,
419,272,2669,2546,2669,2669,3,385,16360,16320,44,44,
420,272,2669,2546,2669,2669,3,370,16720,16320,44,44,
421,273,2622,2669,2669,2669,3,370,16720,16320,44,44,
422,274,2669,2469,2669,2669,3,385,16360,16320,44,44,
423,275,2669,2469,2669,2669,3,385,16360,16320,44,44,
424,276,2669,2469,2669,2669,3,370,16720,16320,44,44,
425,276,2654,2669,2669,2669,3,385,16360,16320,44,44,
426,276,2654,2669,2669,2669,3,370,16720,16320,44,44,
427,276,2654,2669,2669,2669,3,385,16360,16320,44,44,
428,276,2654,2669,2669,2669,3,385,16360,16320,44,44,
429,281,2654,2669,2669,2669,3,370,16720,16320,44,44,
430,282,2669,2546,2669,2669,3,385,16360,16320,44,44,
431,283,2669,2546,2669,2669,3,385,16360,16320,44,44,
432,283,2669,2546,2669,2669,3,385,16360,16320,44,44,
433,283,2669,2546,2669,2669,3,385,16360,16320,44,44,
434,283,2669,2546,2669,2669,3,370,16720,16320,44,44,
435,283,2669,2546,2669,2669,3,370,16720,16320,44,44,
436,284,2622,2669,2669,2669,3,385,16360,16320,44,44,
437,284,2654,2669,2669,2669,3,385,16360,16320,44,44,
438,284,2654,2669,2669,2669,3,385,16360,16320,44,44,
439,284,2654,2669,2669,2669,3,385,16360,16320,44,44,
440,284,2654,2669,2669,2669,3,370,16720,16320,44,44,
441,285,2654,2669,2669,2669,3,385,16360,16320,44,44,
442,285,2654,2669,2669,2669,3,370,16720,16320,44,44,
443,285,2622,2669,2669,2669,3,385,16360,16320,44,44,
444,285,2669,2546,2669,2669,3,385,16360,16320,44,44,
445,285,2622,2669,2669,2669,3,370,16720,16320,44,44,
446,286,2669,2546,2669,2669,3,385,16360,16320,44,44,
447,286,2669,2546,2669,2669,3,385,16360,16320,44,44,
448,286,2669,2546,2669,2669,3,370,16720,16320,44,44,
449,286,2654,2669,2669,2669,3,385,16360,16320,44,44,
450,286,2654,2669,2669,2669,3,385,16360,16320,44,44,
451,287,2669,2546,2669,2669,3,385,16360,16320,44,44,
452,287,2654,2669,2669,2669,3,370,16720,16320,44,44,
453,289,2669,2546,2669,2669,3,385,16360,16320,44,44,
